epoch,train_time_s,lr_G,train/G_L1,train/G_NCE,train/G_NCE_L0,train/G_NCE_L1,train/G_NCE_L2,train/G_NCE_L3,train/G_NCE_L4,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best,train/D_real,train/D_fake,train/D_acc_real,train/D_acc_fake,train/D_score_real,train/D_score_fake,train/D_total,train/G_GAN
103,52.7,0.000194,0.10607778199371837,2.561839969385238,5.320263531094506,3.9220747822806947,1.7743541555745261,1.1911896416119168,0.6013174953914824,13.794116633278984,0.12383740398546923,230,0.12318705263691888,0.22005815472867754,0.14099252200190057,0.08040181640535593,0.14115988644321323,40.184929747296415,230,9.854964210953511,110.02907736433878,56.397008800760226,40.200908202677965,54.12048964468262,13.883222532830452,230,12.485727137686206,10.633706669208015,13.632146528856001,16.598739679284776,13.337580003758749,0.3946588425208693,230,0.4121289372863904,0.1503162392311626,0.32980559576064983,0.5206394121050835,0.3532225460958216,47.11888799127543,159,104.75364515516493,51.76096283121312,30.064104965754918,62.19290431737766,125.84409641440398,153,117.1195805867513,126.5174912346734,126.1758576852304,123.27097650221837,0.37898017082995966,159,0.42548130287064445,0.34273023451579376,0.432354881993628,0.4001888064600221,230,159,False,0.0699693455050389,0.06753246205016261,0.8884113940454664,0.8950099383081709,0.7554082961309524,0.14447323708307175,0.06875090382638432,0.6244984250693094
104,52.7,0.000192,0.10611544634614672,2.5610261508396692,5.320316105797177,3.9179708480834963,1.7707894875889734,1.192829099723271,0.6032249457069806,13.809006958916074,0.12382707637937172,230,0.12327497657126105,0.2200339221292072,0.1407758152865349,0.0806155766892646,0.14117507266906693,40.1772231242579,230,9.861998125700884,110.01696106460359,56.31032611461396,40.3077883446323,54.124268412387686,13.878793630986104,230,12.480152035174788,10.634925420659528,13.640403833888753,16.57356163317706,13.332260730725032,0.39439980015158654,230,0.4118258142975015,0.14949799991316265,0.3299545740827601,0.5198412367275783,0.35277990625525063,47.09358845116957,159,104.83483462863498,51.640163949195376,30.181993586676462,62.21899738816894,126.04233012479894,153,116.77497694227431,126.7833234998915,126.35190003006547,123.30340015741042,0.37788379136121497,159,0.4247657044066323,0.34174914772998777,0.43100377857419,0.39917287690360337,230,159,False,0.06693060561748487,0.06434811441493886,0.8997480354138783,0.9020244914860952,0.761860584077381,0.13753062429882232,0.06563935993860165,0.6364361245007742
105,52.9,0.00019,0.10549927602211634,2.5599357173556374,5.314767787570045,3.9157020807266236,1.7744616596471696,1.191931158588046,0.6028156487714676,13.746409579685755,0.12381562676442706,230,0.12333868627606982,0.22009157803323534,0.14053784445562262,0.08087796159088612,0.14121151758895348,40.17296397945155,230,9.867094902085586,110.04578901661768,56.215137782249045,40.43898079544306,54.14175062409884,13.878134394918678,230,12.479649718036955,10.632628777050188,13.65407253482433,16.548916135423813,13.328816791333821,0.39417793530484907,230,0.4114507713787992,0.14940537181165484,0.3303137553182054,0.5188174822500774,0.3524968451896842,47.05695459377841,159,104.81698015001085,51.521805174807284,30.279522725514003,62.206102683444044,126.19209399254494,153,117.07396528455946,126.80728522406685,126.68646339133933,123.52257129998854,0.37804518627155126,159,0.42416367597050136,0.34259031958719516,0.430146812361532,0.39896693597307614,230,159,False,0.06378344070122001,0.06214411218783685,0.9039113943065916,0.9058492248966581,0.765185546875,0.13473215784345355,0.06296377634807002,0.6365461687246958
106,52.5,0.000188,0.1052605984821206,2.5537119030952455,5.318480055672782,3.902938025338309,1.763419841584705,1.183122450539044,0.6005990059602828,13.715433756510416,0.1237016363474338,230,0.12333601130776002,0.21979362434811062,0.14020149401844817,0.0810256517891373,0.14108919536586403,40.13006208253943,230,9.866880904620801,109.89681217405531,56.08059760737926,40.51282589456865,54.089279145156006,13.884369572960484,230,12.482109752490153,10.640162062457842,13.673784635986427,16.53710705373689,13.333290876167828,0.39442966447576233,230,0.4116403750130828,0.15070964809921053,0.33096382148722386,0.5183101812643665,0.3529060064659709,46.972118269722415,159,104.61006588406033,51.34898275010129,30.361997025353567,62.107015219838395,126.46112349765752,153,117.2051247490777,127.26891555786133,126.65746985541449,123.71050338745117,0.3769964631529724,159,0.42356157137287986,0.34140440750312295,0.4292565927441631,0.39807419054005533,230,159,False,0.06479415586661724,0.061970004984842876,0.9071084820088886,0.9048287235555195,0.7662725539434524,0.13312613396417528,0.06338208052551463,0.635661963054112
107,52.6,0.000186,0.10483261389391763,2.5617195163454327,5.3200381506057015,3.9315067132314048,1.762524487858727,1.1902565913540977,0.6042713652764048,13.679168088095528,0.12367707660988621,230,0.12341626607616182,0.2198695590098699,0.14006001526053916,0.08104830827297908,0.1410985371548875,40.113159183898695,230,9.873301286092946,109.93477950493495,56.024006104215665,40.52415413648954,54.089060257933276,13.886310460291272,230,12.481715183748422,10.642284429694154,13.680321319094816,16.534265427833827,13.334646590092804,0.39427856456326404,230,0.4112950414419174,0.1508655937181579,0.3310734578903685,0.5179183307502951,0.3527881059501847,46.94165313768687,159,104.70057932535808,51.281487444613845,30.37424669946943,62.11877115648045,126.58138529459636,153,117.04192182752821,127.43817520141602,126.74331269440827,123.74113657445083,0.376979591647081,159,0.42356472048494553,0.3414209409359288,0.42918043106328696,0.3980553641613871,230,159,False,0.06527478920650624,0.06495182029459448,0.9064854702779225,0.9037420840490432,0.7621651785714286,0.1373229253859747,0.06511330483481288,0.6341871329006694
108,52.5,0.00018400000000000003,0.10466692825513227,2.563753850687118,5.315907646360851,3.9281096674147107,1.7781871741726285,1.192611042658488,0.6039535359257744,13.662826324644543,0.12358081139948057,230,0.1234735835501006,0.2202214929792616,0.13973008135848858,0.08107751973771624,0.14112566940639176,40.0710794987238,230,9.877886684008047,110.1107464896308,55.89203254339543,40.538759868858115,54.104856396473096,13.890506768112452,230,12.482625114343127,10.633305098851256,13.692951748101926,16.530588631004637,13.334867648075237,0.3944532833993435,230,0.41100533390548866,0.15032492329676947,0.3317045420408249,0.5180308073759079,0.3527664016547477,46.87036976124506,159,104.9394285413954,51.14033832955867,30.37039521762303,62.150054029525705,126.71444652283114,153,117.09748670789931,127.52643008761936,126.96396721733942,123.86262800428602,0.37672114599519557,159,0.4228680398729112,0.3411059114844241,0.42908739597935763,0.39768711577889765,230,159,False,0.06412787378455202,0.062038417271382755,0.9075251499811808,0.9066336169129326,0.767231677827381,0.13226776123046874,0.0630831457142319,0.632379587775185
109,52.9,0.000182,0.10374624294539293,2.559022573062352,5.324299648829869,3.9127985829398746,1.7645409311567033,1.1906285470440274,0.6028449794366246,13.575799192701067,0.12348787400709546,230,0.1235283701877359,0.22007017499870724,0.13943729200895796,0.08114213775843382,0.14104449373845873,40.02947376927604,230,9.882269615018872,110.03508749935362,55.77491680358319,40.57106887921691,54.065835699293146,13.8940245675288,230,12.48254728618759,10.63523092059934,13.702902024282018,16.528123654364315,13.337200971358316,0.39456848783985426,230,0.41080914710609007,0.15066477408011755,0.3321442348842925,0.5179600305855274,0.3528945466640069,46.79392667086619,159,104.87247551812067,51.01910400390625,30.367612225668772,62.0863972492319,126.75731514326108,153,117.28192732069228,127.43119769626193,127.21340885868779,123.97551129188066,0.3762519487923702,159,0.423738660911719,0.34158926480945123,0.42680394674451755,0.39737729082189593,230,159,False,0.06076014509557613,0.05877139504466738,0.9161316321009682,0.9161799129985627,0.7721330915178571,0.12824935004824684,0.05976577003353408,0.6421522894075938
110,52.8,0.00018,0.10365182218097505,2.559454571633112,5.324739238194057,3.9195885646910895,1.7607163417906988,1.1918201134318398,0.6004083437579019,13.554490529923212,0.12344368966701239,230,0.12361415995048805,0.2201662411292394,0.13925764360960494,0.08113801066896745,0.14104401383957496,40.00360092196775,230,9.889132796039044,110.0831205646197,55.70305744384198,40.56900533448373,54.061079034746115,13.898585562224625,230,12.480425070454245,10.630854616351092,13.715543686543425,16.52903037905661,13.338963438101343,0.39444945593890934,230,0.410491567892088,0.15032624784443113,0.33222984585990295,0.5177844965032169,0.35270803952490976,46.75041654574796,159,105.05216810438368,50.94211635183781,30.344424656459264,62.11290303756025,126.84466213650174,153,117.0485127766927,127.49689559936523,127.39029792503074,123.97856876702956,0.37619307795363777,159,0.4244680048690902,0.3419845871468808,0.42585600283928216,0.3974361982850844,230,159,False,0.06519955746563418,0.06415722512063526,0.9013009457361131,0.9034160264900752,0.7638462611607143,0.13459022612798782,0.06467839126430806,0.6298537492042496
111,52.5,0.00017800000000000002,0.1029702406553995,2.5588166617211843,5.31857754389445,3.916036970274789,1.7630687103385017,1.1950545594805764,0.6013452270201274,13.493510232652937,0.12337991316681322,230,0.12370548077242476,0.22076111866368187,0.13898655193600248,0.08111973113513418,0.1411432206268108,39.970952127614744,230,9.89643846179398,110.38055933184094,55.594620774400994,40.559865567567094,54.10787103390075,13.902484795538339,230,12.47458000595341,10.613886419318423,13.730522343187097,16.530040080672734,13.337257212282916,0.394375295807486,230,0.41020594285407536,0.14982963601748148,0.33241579190213627,0.5176097308950764,0.3525152754171924,46.71094542929212,159,105.63774787055121,50.82443330643025,30.33578324317932,62.265988140053594,126.7759959401648,153,116.29287211100261,127.50799196031359,127.30318987811053,123.70135131647557,0.3759572634051712,159,0.42617323829068077,0.34153718453772525,0.42566339982607004,0.3977912742181587,230,159,False,0.06210681255019847,0.05861093866461445,0.9080873199871609,0.9140013402416592,0.7716936383928571,0.12760553359985352,0.06035887562181978,0.6376694720415842
112,52.7,0.00017600000000000002,0.10242101312393234,2.5576509997958228,5.3156232788449245,3.923354573476882,1.7650513035910471,1.1824182623908632,0.601807362479823,13.437512942722865,0.12346005640600038,230,0.1238559748400265,0.2207865963379542,0.13905870415111807,0.08113287861592003,0.1412085384862547,39.9885630345215,230,9.90847798720212,110.3932981689771,55.62348166044722,40.56643930796002,54.12292428114662,13.89847560918693,230,12.469154715676314,10.61186432200279,13.725918733235215,16.52850474067572,13.33386062789751,0.3940355676023857,230,0.40966595772286535,0.14918980830245548,0.3322516552945401,0.5172773871038642,0.3520962021059313,46.734432688299215,159,105.65530480278863,50.86252249048111,30.33571321623666,62.2845135031688,126.88369337094376,153,116.34424082438152,127.52812338935004,127.56621876469364,123.8128609928084,0.37576791778230256,159,0.4262369035018815,0.3418381523657986,0.42461036559793036,0.39756180715520345,230,159,False,0.06361902242171623,0.061366847257262894,0.9050119243917011,0.9089940665733247,0.7679036458333334,0.13187438419887,0.06249293475633576,0.6377606281212398
113,52.9,0.000174,0.10228027580749421,2.56183176835378,5.315860294160389,3.9263007152648197,1.769116503284091,1.195481988929567,0.6023990404038202,13.421676880972726,0.12347710861460022,230,0.12396274507045746,0.22134218447738224,0.13896222555256904,0.08114020034138646,0.1413518388604488,39.98718918471233,230,9.917019605636597,110.67109223869112,55.58489022102762,40.57010017069323,54.18577555901214,13.895071037312292,230,12.462685733293021,10.596105894838994,13.725286331783614,16.5263175585145,13.327598879607532,0.39367867105680965,230,0.4091105410750483,0.14821265306737688,0.33196365579645687,0.5171562215047223,0.35161076786090106,46.74991713229965,159,105.9917721218533,50.85319843698055,30.341253961835587,62.39540817355648,126.7215952156416,153,116.2101321750217,127.1787005106608,127.71166356404622,123.70016541657624,0.37679934848990265,159,0.4261140061749352,0.3433815305061797,0.42496797297748606,0.39815450321953366,230,159,False,0.06429253553395115,0.06172573377954818,0.9084510766324543,0.9107434051377433,0.7658040364583333,0.13328006381080265,0.06300913463568404,0.631817509730657
114,52.7,0.000172,0.10235698004918439,2.556320681458428,5.313904031117757,3.9109077362787157,1.7587259596302396,1.1968967128367651,0.6011686904089791,13.424777703058153,0.12335190078162629,230,0.12399963347215048,0.2207520537906223,0.1387415571891247,0.08104443470282215,0.1411344197886799,39.92882122682489,230,9.919970677772039,110.37602689531114,55.49662287564988,40.52221735141107,54.07870945003603,13.901695130626562,230,12.459332584881443,10.612861405869069,13.738904762416926,16.532222610669894,13.335830340959333,0.3936781802579113,230,0.4088378292574009,0.1484098889761501,0.33205009901777227,0.517323165599789,0.35165524571277806,46.670524429225324,159,105.64573160807292,50.77532954926186,30.30215753827776,62.24107289853752,126.56846763261782,153,116.14160495334201,127.0154182434082,127.56136039451316,123.57279453042112,0.3779823679605839,159,0.42723455280065536,0.3448949154228606,0.42560649072817924,0.39924531965056503,230,159,False,0.06587126951309896,0.06257119180102433,0.9025899665696281,0.9104967128662836,0.766645740327381,0.1337420804159982,0.0642212305129284,0.632758932028498
115,52.7,0.00017,0.10208024703675793,2.5502892261459715,5.314935457138788,3.9066176164717903,1.746079238823482,1.1860884992849259,0.5977251590717406,13.393812756311325,0.12341103464688943,230,0.12405105695967943,0.22067669530709585,0.13884992096969423,0.08105232313807521,0.14115749909363617,39.947292211910955,230,9.924084556774355,110.33834765354793,55.539968387877686,40.526161569037605,54.082140541809395,13.898847069637883,230,12.45725692783808,10.613079577948708,13.736141904379787,16.527759445124484,13.333559463822764,0.39345063395474267,230,0.40850014984607697,0.14799764504035315,0.33183347766703747,0.5172465975795474,0.35139446753325376,46.674359783436515,159,105.46836937798395,50.81545647154463,30.27419594355992,62.186007264362836,126.7964907378153,153,116.52267201741536,127.24471045600043,127.76176099424009,123.84304782255197,0.3773649047661877,159,0.4271645239657826,0.34519162881089016,0.423366536319788,0.3985742296988202,230,159,False,0.06393689171721538,0.05913275991167341,0.9065859987622216,0.9144636442263921,0.7687081473214286,0.13103259858630953,0.0615348257124424,0.6354988301084155
116,52.2,0.000168,0.10198870553147225,2.5591025920141313,5.319608674730573,3.9174445629119874,1.7661606050672984,1.1926373961425962,0.5996615699359349,13.389724863143194,0.12333912786258304,230,0.12406384535658528,0.22083882987499237,0.13867528086647074,0.0810078663884529,0.1411464556216253,39.91681824138631,230,9.925107628526822,110.41941493749619,55.470112346588294,40.503933194226455,54.079642026709436,13.901795347408989,230,12.458242065789156,10.610316467971444,13.742204889698668,16.52888634624321,13.334912442425619,0.39321859109660856,230,0.40838966403208987,0.14695425000455645,0.33155457073069633,0.5170694983431271,0.3509919957776174,46.62785931953094,159,105.50828891330295,50.74300652361931,30.25736461366926,62.16955335019717,126.77166089824601,153,116.50156148274739,127.28395284016928,127.62952423095703,123.80501285129124,0.3771981647730155,159,0.4280626293685701,0.34468309771507344,0.4236023812388469,0.3987827027741635,230,159,False,0.06312738561426245,0.05981821302945415,0.8986038530156726,0.9098307075954619,0.7691034226190476,0.12982833271934874,0.06147279949149206,0.631751736998558
117,52.8,0.000166,0.10132940587188516,2.5553644475482757,5.32224969409761,3.901436251685733,1.7609226067860921,1.1920361921900795,0.6001772021963483,13.317887660435268,0.12329990816828998,230,0.12409292082761375,0.22120603422323862,0.13847310484406797,0.08109027386776038,0.14121558344067017,39.90170154234637,230,9.9274336662091,110.60301711161931,55.38924193762718,40.545136933880194,54.11620741233395,13.903536731386342,230,12.45750889574942,10.5993455325472,13.751540697328595,16.52306037997924,13.332863876401113,0.393015471327564,230,0.40834933624301156,0.1465850050250689,0.3315673365871957,0.5163243008511407,0.3507064946766042,46.60373068755528,159,105.71407996283637,50.661802413615774,30.292089870997838,62.222657415816656,126.72155442580679,153,116.31272803412543,127.16444261338975,127.71821184511538,123.73179416421017,0.37671756457373407,159,0.4288267782992787,0.3441638117457958,0.4229866689004536,0.39865908631517605,230,159,False,0.06480380506032989,0.061445234498629965,0.8975066324075063,0.907588645319144,0.7654854910714286,0.1338489782242548,0.06312451971073946,0.6295826320137297
118,52.7,0.00016400000000000003,0.10120007817943891,2.5576229731241864,5.32035893031529,3.900836255436852,1.7657137007940382,1.1991346281199229,0.6020711085626057,13.316520123254685,0.12334874486145767,230,0.1241650947067939,0.22089611987272897,0.1385232726151639,0.08116494445130229,0.14118735791149728,39.91471205360216,230,9.933207576543513,110.44805993636449,55.40930904606555,40.582472225651145,54.093262196156175,13.902005206879666,230,12.454233171665955,10.609360819739745,13.753063036197567,16.516758385960916,13.333353853391046,0.3929691513919312,230,0.40834704377281833,0.14653208437893125,0.33160798410151865,0.5160772401307311,0.3506410880959998,46.607028157456114,159,105.55337015787761,50.66542755289281,30.32119563647679,62.17999778241574,126.70999763837827,153,115.87822129991319,127.26679382324218,127.58730005334925,123.57743839216822,0.376235070831652,159,0.4306716447075208,0.34330055093828665,0.422769279851179,0.39891382516566215,230,159,False,0.06245017386307674,0.061992621333116574,0.9053750178643636,0.9029226345675332,0.768954613095238,0.13160240763709657,0.062221397721164286,0.6388893045130231
119,52.8,0.000162,0.10042542325598854,2.5551381145204815,5.326463390531994,3.9070716994149346,1.7547755230040778,1.1874946355819702,0.5998850327162516,13.235349755060104,0.12340306688262069,230,0.12423029730857259,0.2200773557027181,0.13862028274130314,0.08127413384084191,0.14105051739835894,39.92945464344128,230,9.938423784685806,110.03867785135905,55.448113096521254,40.637066920420956,54.01557041324677,13.8978701505458,230,12.450118793134429,10.635888948531688,13.751478044777777,16.503388635126665,13.33521860539264,0.39261929846328236,230,0.40793345868587494,0.14699034061696795,0.3313116390020289,0.5155884990734714,0.3504559843445858,46.60297033921728,159,104.99079132080078,50.681605643414436,30.37293270656041,62.01510989025854,126.87914126527076,153,116.02640448676215,127.48150685628255,127.6839880766692,123.73063313990463,0.37548503230484026,159,0.43017857107851243,0.3427328059964992,0.4216719505909298,0.39819444255531383,230,159,False,0.06401866167517645,0.06001701037665563,0.9013479024171829,0.9078042501494998,0.7648425874255952,0.1345534778776623,0.062017836031459626,0.6376692135419164
120,52.7,0.00016,0.1000915368043241,2.561832122008006,5.326869383312407,3.9098276944387527,1.7709662803581783,1.19762307263556,0.6038740121892521,13.206035132635208,0.1235359880587329,230,0.12429489840714025,0.22013541559378305,0.13885840535797972,0.08132911826084767,0.14115445940493768,39.97780759081893,230,9.94359187257122,110.06770779689153,55.543362143191885,40.66455913042383,54.054805235769614,13.888465764039426,230,12.444948666725347,10.63315215245647,13.738763170235384,16.49310112530954,13.327491278681684,0.39217278011467144,230,0.40757958402096384,0.14662887983851963,0.33072399300463656,0.5152477446411338,0.35004505037631345,46.671495569577004,159,104.93385060628255,50.766944885253906,30.433398587363108,62.04473135963318,126.8839251948338,153,116.47314114040799,127.59126731024848,127.44015234488027,123.83485359851225,0.37543601342389044,159,0.42897235519356197,0.3424542189595547,0.42219425634747104,0.39787361016686257,230,159,False,0.061703721566924025,0.05975683718653662,0.9094266055595307,0.9104689351149968,0.7713274274553571,0.12823181322642735,0.06073027957408201,0.6350492366722652
121,52.5,0.00015800000000000002,0.10007743122322219,2.557957862672352,5.322311442238944,3.905078387260437,1.763623778876804,1.1963112115859986,0.6024642053104582,13.192269647689093,0.12359069362282753,230,0.1244028449373346,0.21920871237913767,0.13897030245750508,0.0813780482193189,0.14098997699832405,39.98659168475348,230,9.952227594986768,109.60435618956883,55.588120983002035,40.68902410965945,53.95843221930427,13.884547098669247,230,12.439012637529526,10.659587812894241,13.734704442309303,16.48709692028942,13.330100453255623,0.39171222623275676,230,0.40698134857164303,0.14713099102179208,0.33029225595453954,0.5147586661790099,0.3497908154317461,46.67241012525258,159,104.39542304144965,50.81128367971867,30.448102440152848,61.884936387107054,127.04625382766226,153,116.34988572862413,127.8081771850586,127.55910958184137,123.9057241651747,0.375656602441468,159,0.4296499639749527,0.3429171356590504,0.42193463143693016,0.39816724369031115,230,159,False,0.061464613715984995,0.06002398242819167,0.9120522709829467,0.9116699932586579,0.7690046037946429,0.13030364712079365,0.06074429814748111,0.6265685981937817
122,52.7,0.00015600000000000002,0.10020241930726029,2.5536602928524927,5.32764101482573,3.8887089388711114,1.7552161091849918,1.1937234376158032,0.6030116983112834,13.219429125104632,0.12358602400383224,230,0.12440981978261975,0.21853249768416086,0.13896259530744653,0.08147164068317839,0.1408441383643514,39.98366755927386,230,9.952785582609579,109.26624884208043,55.58503812297862,40.735820341589196,53.88497322231446,13.883378866023337,230,12.43949124258124,10.679666062867135,13.735001319501539,16.47796682791341,13.33303136321583,0.39167127988260725,230,0.4070079496628802,0.1475093455778228,0.33028145102744405,0.5145140971456256,0.3498282108534432,46.63272257870848,159,103.80387624104817,50.78611678265511,30.472732612064906,61.68757521192273,127.35012273850784,153,116.84654829237196,128.17387059529622,127.72780538488317,124.24940809085045,0.3750891386525436,159,0.4278796199295256,0.34201728806216664,0.42211841765258995,0.3973384418814274,230,159,False,0.05927880925481163,0.0538753413839177,0.9128419487249284,0.9254325577190944,0.7758637927827381,0.12314293271019346,0.05657707535262619,0.6455268490882147
123,52.8,0.000154,0.09992277668345542,2.5537903598376683,5.328750310625349,3.8856618393035163,1.7613274614016214,1.192082704532714,0.6011292190778823,13.183881269182478,0.12354661465986916,230,0.12446206472289394,0.21831703020466697,0.13877898311995446,0.08158637663083416,0.14078611366958738,39.96469336748123,230,9.956965177831515,109.1585151023335,55.51159324798178,40.79318831541708,53.85506546089097,13.884130834976446,230,12.436832414680536,10.686328118527138,13.744869910242302,16.466790463798997,13.333705226812244,0.3915010135134925,230,0.40681578596712836,0.14731036706103218,0.33026083527093236,0.5141250086682183,0.3496279992418278,46.58675106216527,159,103.5815183851454,50.692481994628906,30.535115105765207,61.60303849517984,127.51715157702078,153,117.07664998372395,128.40884306165907,127.77108270150644,124.41885858229648,0.3740686548920641,159,0.4281949872771899,0.34103232083168433,0.4208236265029492,0.39668364487060775,230,159,False,0.06548806664844355,0.0622763003777003,0.9015072937522616,0.9086289871306646,0.7641868954613096,0.13560309864225842,0.0638821836649662,0.637813242702257
124,52.2,0.000152,0.09866817355865524,2.557545181683132,5.330899243127732,3.9020556767781573,1.754649214233671,1.2000693871861412,0.6000521201462973,13.06303798584711,0.12359854752278847,230,0.12456773840625521,0.21827153695954216,0.13874553096421222,0.08172915643081069,0.14082849069020506,39.97832615122847,230,9.965419072500417,109.13576847977109,55.49821238568489,40.864578215405345,53.86599453834043,13.879545658578154,230,12.432311958068098,10.69076539631261,13.745831567874664,16.451362437555517,13.330067839952722,0.3911775523877662,230,0.4064147405221429,0.1472298660212093,0.32999497461826244,0.513764179710831,0.3493509402181114,46.614192494806254,159,103.56629859076605,50.692364794142705,30.615671941212245,61.62477844204034,127.21398581710517,153,117.07678816053603,127.90179926554362,127.75716301246926,124.24525014618297,0.3742337325154423,159,0.42848900705575943,0.34164986117406093,0.4202084902873529,0.3967824528390578,230,159,False,0.060852384367691616,0.05941810887750416,0.9081527983858472,0.9102725057374863,0.7675478980654762,0.13232024964832123,0.060135246582684064,0.638675447730791
125,52.6,0.00015000000000000001,0.09812269918620586,2.5575159436180477,5.326426851181757,3.8968949806122555,1.7623096273058936,1.1963186678432283,0.6056293876398178,13.013883518037343,0.12367087097271628,230,0.1246680616283081,0.2184997018840578,0.13876145444017776,0.08183560560324363,0.14094120588894682,40.00082996681981,230,9.973444930264648,109.2498509420289,55.5045817760711,40.91780280162181,53.911420112496614,13.874706328774103,230,12.425433612847609,10.684708936364082,13.746695115813957,16.43973121057276,13.324142218899603,0.3911313620922358,230,0.40610360532579287,0.14769705219401252,0.3301780441022934,0.5135865658521652,0.349391316868566,46.642507541104685,159,103.84047275119357,50.68802249177973,30.65929160799299,61.72926228365543,127.2415880689434,153,116.71301608615451,127.84684727986654,127.98758471453631,124.18248269351913,0.37440733413604443,159,0.42950979620218277,0.34175805676173654,0.4203557254680033,0.3972078594773076,230,159,False,0.059213223694158455,0.056626780022911376,0.9085178749901908,0.9185608662310101,0.7742687406994048,0.1253293582371303,0.05792000185964363,0.6440975722812471
126,52.4,0.000148,0.09830668763745398,2.559112094697498,5.3300241833641415,3.8991542327971684,1.7640445890880767,1.1978160040719168,0.6045212589559101,13.026465211595808,0.12373461366995521,230,0.12476341463100742,0.2188939998547236,0.13871800764761072,0.0819860712092902,0.141090373335658,40.02211424287247,230,9.981073170480594,109.4469999273618,55.48720305904429,40.9930356046451,53.97707794038295,13.873039104507463,230,12.423549664399394,10.679974355993966,13.752839838776561,16.425718818132456,13.320520669325594,0.3912342763465384,230,0.4058875454143739,0.1476588249206543,0.3307280867023671,0.5133660403745515,0.3494101243529867,46.67117891371625,159,104.2666278415256,50.649401279205975,30.737037079674856,61.88435540013548,127.35530918096406,153,116.0962422688802,128.07029698689777,128.04017398975515,124.06890441517771,0.37443850468551304,159,0.42996856156322694,0.3423232509893306,0.41942177853447254,0.39723786369567665,230,159,False,0.06506310351680787,0.0602514694178743,0.9001455213342394,0.9098677439349038,0.7665469215029762,0.13236482711065384,0.06265728637753498,0.6366842552309945
127,52.7,0.000146,0.09814035807337079,2.5566831356003172,5.328825069609143,3.8882693381536573,1.7622900406519573,1.1991257758367628,0.6049052063907896,13.000063328515916,0.1236903643478518,230,0.12482827371904548,0.21840445697307587,0.13858812754141522,0.0820187904339816,0.14095991216687953,39.99688860352921,230,9.986261897523638,109.20222848653793,55.43525101656609,41.0093952169908,53.90828415440461,13.875819575589535,230,12.421043405699885,10.697019594101105,13.761011223659834,16.423860521606553,13.325733686266844,0.3912470413938813,230,0.4055720477456778,0.14832090669208103,0.33117898981621924,0.5129551951374326,0.3495067848478527,46.61536450655955,159,103.97964731852214,50.576612716025494,30.746866703033447,61.76770891252702,127.44915611915339,153,116.1118426852756,128.154111650255,128.16378247296367,124.14324560283143,0.374598353773168,159,0.4301387675934368,0.3422915330751145,0.4199015220095004,0.3974439408926839,230,159,False,0.05965414128177578,0.05884023362859374,0.910430572997956,0.9113644350142706,0.7738106863839286,0.1257607536656516,0.059247187201288486,0.62934435293788
128,52.8,0.000144,0.09787599270542463,2.55380247206915,5.33037642524356,3.885716970761617,1.7495793825104122,1.1995463551509948,0.6037930278551011,12.973886680603027,0.12366423785038616,230,0.12488597505529161,0.2177469101217058,0.13855199468262652,0.08200465688215834,0.14079738418544557,39.97782098534314,230,9.99087800442333,108.8734550608529,55.42079787305061,41.00232844107917,53.821864844851504,13.8764747679724,230,12.418583290835556,10.718137427762677,13.759344034958957,16.429075122291458,13.331284968962162,0.3908866079281206,230,0.4053013095973243,0.1486763051814503,0.3307576940414753,0.5124681581343923,0.34930086673866056,46.57934317198939,159,103.5400127834744,50.55418509625374,30.75289375441415,61.61569721138076,127.24433983696832,153,115.85991753472223,127.86129904852973,128.11347820140696,123.94489826155298,0.3749037225959155,159,0.4310376817981402,0.34213064706071894,0.42089414165820926,0.39802082350568946,230,159,False,0.06342257619613693,0.06145899230392561,0.9040099390915461,0.9053445940925962,0.765815662202381,0.1332877204531715,0.062440784302140985,0.6324849384171622
