epoch,train_time_s,lr_G,train/G_L1,train/G_total,val/mae_norm,val/mae_norm__n,val/mae_norm/brain,val/mae_norm/spine,val/mae_norm/abdomen,val/mae_norm/musculoskeletal,val/mae_norm__macro,val/mae_hu,val/mae_hu__n,val/mae_hu/brain,val/mae_hu/spine,val/mae_hu/abdomen,val/mae_hu/musculoskeletal,val/mae_hu__macro,val/psnr,val/psnr__n,val/psnr/brain,val/psnr/spine,val/psnr/abdomen,val/psnr/musculoskeletal,val/psnr__macro,val/ssim,val/ssim__n,val/ssim/brain,val/ssim/spine,val/ssim/abdomen,val/ssim/musculoskeletal,val/ssim__macro,val/mae_band_soft,val/mae_band_soft__n,val/mae_band_soft/spine,val/mae_band_soft/abdomen,val/mae_band_soft/musculoskeletal,val/mae_band_soft__macro,val/mae_band_bone,val/mae_band_bone__n,val/mae_band_bone/spine,val/mae_band_bone/abdomen,val/mae_band_bone/musculoskeletal,val/mae_band_bone__macro,val/dice_bone,val/dice_bone__n,val/dice_bone/spine,val/dice_bone/abdomen,val/dice_bone/musculoskeletal,val/dice_bone__macro,val/n_samples,val/n_bone_eligible,is_best
69,44.0,0.0002,0.12261153069280442,12.479981549580891,0.0767723771541015,230,0.06874918580894739,0.10702046751976013,0.09723477414313783,0.047735742426344326,0.08018504247454741,25.498764238927674,230,5.499934864715791,53.510233759880066,38.89390965725513,23.86787121317216,30.442987373755788,16.057534900181178,230,14.94496482717007,14.518978091871425,15.366780596400131,18.87486331114536,15.926396706646747,0.6268632132074107,230,0.6744677806404275,0.49364139636357623,0.5401801958363107,0.7334217077919415,0.6104277701580639,28.974237418024796,159,44.9644652472602,33.72709241826484,18.42637276649475,32.37264347733993,159.3053614049176,153,124.48865763346355,190.33629803127712,113.3899176562274,142.73829110698935,0.3706436800525691,156,0.42859533263577354,0.2858358830284408,0.5030209973793138,0.4058174043478427,230,159,False
70,44.0,0.0002,0.12297389645661627,12.565780603317988,0.07647371513202139,230,0.06858514160127707,0.10665695783164766,0.09683887161155964,0.04744005133397877,0.07988025559461578,25.386882280363984,230,5.486811328102165,53.32847891582383,38.735548644623854,23.720025666989386,30.31771613888481,16.086528102689783,230,14.964981450049883,14.531849967710075,15.395427115162747,18.918410395186054,15.95266723202719,0.6306071479683337,230,0.675856716616053,0.49920669860310024,0.5459943175949948,0.7363837680646351,0.6143603752196958,28.840857355849547,159,44.847024281819664,33.5799419829186,18.31354561873845,32.24683729449224,158.8653917499617,153,123.61097462972005,190.10304455227322,112.67837326614945,142.13079748271423,0.3703916620825811,156,0.4282017234298918,0.2849662885887285,0.5038251858881929,0.40566439930227105,230,159,True
71,44.0,0.0002,0.12263699879958516,12.728477278209867,0.07637041293732498,230,0.06853940398235556,0.10585142092572318,0.09678250166805501,0.04729784549480038,0.07961779301773353,25.343464979820926,230,5.483152318588445,52.92571046286159,38.713000667222005,23.64892274740019,30.192696549018056,16.096743208317154,230,14.968319211479793,14.56786532434982,15.401911476814481,18.939460842110197,15.969389213688572,0.6321603235991105,230,0.6763505721595925,0.5023757815361023,0.5484384643904706,0.7375247521059853,0.6161723925480377,28.778867967473637,159,44.365731133355034,33.544452281708416,18.274462716920034,32.061548710661164,158.9199140960095,153,124.10612063937717,190.34466637505426,112.34762587370696,142.26613762937947,0.3697122039015178,156,0.42343676421377396,0.28450120740403095,0.503455669991672,0.4037978805364923,230,159,True
72,43.9,0.0002,0.12270657402418908,12.824299580710274,0.07633021125650924,230,0.06858254696281862,0.10534718632698059,0.09672109540948208,0.04726214480719396,0.07947824337661881,25.320280205296434,230,5.48660375702549,52.673593163490295,38.68843816379283,23.63107240359698,30.1199268719764,16.098079706852037,230,14.958391760798182,14.604471201803603,15.40623835672687,18.94439055733462,15.97837296916582,0.6315012686926386,230,0.6762655255660205,0.5021697050995297,0.5471002716333309,0.7372051179409027,0.6156851550599459,28.752828076200664,159,44.09394624498155,33.51377003243629,18.29571008682251,31.967808788080116,158.70598921432995,153,124.38365597195096,190.19738133748373,111.94072454947012,142.17392061963494,0.3714988096128969,155,0.4222958203819063,0.2859232906126775,0.5047751574692401,0.4043314228212746,230,159,True
73,44.0,0.0002,0.1222547850970711,12.838157799130395,0.07644488634136708,230,0.06867607995133165,0.10521698163615333,0.09691262328402793,0.04731397783117635,0.07952991567567232,25.357663331472356,230,5.494086396106532,52.60849081807666,38.76504931361117,23.656988915588176,30.131153860845636,16.08867800155703,230,14.954323096348409,14.607402818624855,15.39329429272418,18.932191279172933,15.971802871717594,0.6308217651170233,230,0.6761188779918241,0.5016301307413313,0.5458756428449711,0.7367425720606532,0.6150918059096949,28.811420836538638,159,43.94867706298828,33.595288581036506,18.348583800452097,31.964183148158963,158.88078791799109,153,125.21219889322917,190.3885619269477,111.97926274052372,142.5266745202335,0.37139078302369,155,0.4193865441613727,0.28535397222859193,0.505888745425777,0.4035430872719139,230,159,False
74,43.7,0.0002,0.12179206191074281,12.812350845336914,0.07647830050276673,230,0.06872058783093808,0.10502024657196468,0.09697463795384194,0.04732230701483786,0.07950944484289564,25.36606535623255,230,5.497647026475047,52.510123285982345,38.78985518153677,23.66115350741893,30.114694750353273,16.086736179803495,230,14.948985939561931,14.635661449527293,15.391861871694822,18.928845547515134,15.976338702074795,0.6296032391164614,230,0.6756662252083631,0.498790270752377,0.5438456839703499,0.7361756478037152,0.6136194569337013,28.831203628636008,159,43.68028004964193,33.629764617757594,18.390017543520248,31.900020736973257,158.791474410911,153,126.82327016194661,190.29927571614584,111.60650627701371,142.90968405170204,0.3695820679109042,156,0.4137340883413951,0.2826045829493998,0.5078468030487949,0.40139515811319654,230,159,False
75,44.2,0.0002,0.12189109669554801,12.827163058235532,0.07647781376929387,230,0.06866194166138138,0.10467642545700073,0.09700737742984548,0.04739496431180409,0.07943517721500792,25.372087544721104,230,5.492955332910511,52.338212728500366,38.802950971938195,23.697482155902044,30.08290029731278,16.083346447260872,230,14.952054445618073,14.651486176131316,15.391573259240095,18.90897420138155,15.976022020592758,0.62843975411809,230,0.6753628656897747,0.4971441957685683,0.5419345830983304,0.7352541323219027,0.612423944219644,28.839005998095626,159,43.38832473754883,33.64111411317866,18.440041150365555,31.82316000036435,159.03266131332498,153,128.64373524983725,190.42099889119467,111.78358636079011,143.61610683394068,0.37210451543871914,155,0.40961017376846737,0.2859018221344021,0.5085935002700849,0.40136849872431807,230,159,False
76,43.7,0.0002,0.12259465530514717,12.904334318070184,0.07649366152675255,230,0.06868880105690217,0.10369353824191624,0.09705096835944246,0.04751079296693206,0.07923602515629824,25.37474750209114,230,5.495104084552174,51.846769120958115,38.820387343776986,23.75539648346603,29.979414258188324,16.07398928600991,230,14.943233753852079,14.715882888482021,15.382256819962615,18.887015217606375,15.982097169975773,0.6271404769109643,230,0.6748726334370357,0.49598395824432373,0.5399022286242627,0.7341372785823685,0.6112240247219977,28.82361730539574,159,42.631520165337456,33.64345331394926,18.514051045690262,31.59634150832566,159.42997300391104,153,130.898929172092,190.77378302680123,111.94546360439725,144.53939193443014,0.37083088917237134,155,0.4064590748813417,0.2839993638252573,0.5086675279943104,0.3997086555669698,230,159,False
77,43.9,0.0002,0.12172438456189065,12.834318819500151,0.07644908283229755,230,0.06874752886803218,0.10352431817187203,0.09683586633268823,0.04764150362461805,0.07918730424930262,25.353635092792302,230,5.499802309442574,51.76215908593602,38.73434653307529,23.820751812309027,29.95426493519073,16.071213930330092,230,14.937663391747982,14.728406123075438,15.392142691676897,18.86407205422333,15.980571065180913,0.6259849776392398,230,0.6745735041692223,0.4938052230411106,0.5382397482369808,0.732911477131503,0.6098824881447041,28.773230816583215,159,42.5102530585395,33.53345824302511,18.575113347598485,31.539608216387695,159.56078844756084,153,131.10698784722223,191.0148405287001,111.87966841238516,144.66716559610248,0.36714795193312544,156,0.4057020064857271,0.2776276887870272,0.5105820922689004,0.3979705958472182,230,159,False
78,43.9,0.0002,0.12062078267335892,12.71589317094712,0.07645067553157392,230,0.06875081987343204,0.10324589742554559,0.09681887029016271,0.04771714780612716,0.07913318384881687,25.35469937729447,230,5.500065589874563,51.622948712772796,38.72754811606509,23.85857390306358,29.927284080444007,16.06967302053871,230,14.938543668155281,14.74448173248682,15.395444186172023,18.8485018784344,15.981742866312132,0.6252611634523972,230,0.6745663801549187,0.4921544955836402,0.5370958047978421,0.732133187353611,0.608987466972503,28.760903736330427,159,42.39538913302951,33.525333850941756,18.5722108909062,31.497644624959154,159.51615915734783,153,130.63858286539713,190.62855673895942,112.47509256998698,144.5807440581145,0.36218593739189764,158,0.4087756954961353,0.2751187967625947,0.4992919419559517,0.39439547807156056,230,159,False
79,44.0,0.0002,0.12107818350195884,12.765905866168794,0.07653430714879347,230,0.06875134508689525,0.10388628724548551,0.09688794723850616,0.047841098525428345,0.07934166952407881,25.39362394599163,230,5.5001076069516195,51.94314362274276,38.75517889540246,23.92054926271417,30.029744846952752,16.06023439444805,230,14.939029401425444,14.703429791332256,15.389184269869155,18.82622560235988,15.964467266246684,0.6244706511497498,230,0.674464721914748,0.4905340042379167,0.535834511860888,0.7313929349184036,0.6080565432329891,28.829500168374498,159,42.85045454237196,33.580448962272484,18.601325597081864,31.67740970057544,159.17698367748386,153,129.48621283637152,189.9216311984592,112.88436628271032,144.09740343918034,0.36307626336671506,158,0.4083339108361138,0.27773195733466455,0.49753522111235987,0.3945336964277127,230,159,False
80,44.1,0.0002,0.11997097535502343,12.661536214465187,0.07644730937545714,230,0.06875656589760747,0.103943289981948,0.09662434296246539,0.04791048445206668,0.07930867082352189,25.36022156201627,230,5.5005252718085975,51.971644990974,38.64973718498616,23.955242226033338,30.019287418450524,16.061798148662223,230,14.934069321158743,14.718992864332453,15.405157363052588,18.809623651501887,15.966960800011417,0.6238617211580276,230,0.6742722207391766,0.48893002337879604,0.5351766335203293,0.7304981148668698,0.6072192481262929,28.80874861111431,159,42.7438841925727,33.51870658549856,18.663172364234924,31.641921047435392,158.76367638781178,153,130.85951317681207,188.9758514404297,113.06074516861527,144.29870326195234,0.3649311586370827,158,0.4028768456644482,0.2809450758730001,0.49830963209803614,0.3940438512118281,230,159,False
81,43.6,0.0002,0.12001345322600433,12.65641887074425,0.07644217567437368,230,0.06873127495424008,0.10426458633608288,0.09658351421673247,0.04793836196352329,0.07937943436764468,25.36260239034891,230,5.498501996339207,52.13229316804144,38.63340568669299,23.969180981761642,30.05834545820882,16.05948208209462,230,14.939488098222451,14.701636858224967,15.4014285036987,18.802289514933314,15.961210743769858,0.6234004222828409,230,0.6742910763747255,0.4877968695428636,0.5344923110084331,0.729910386460168,0.6066226608465476,28.85340648627131,159,42.968841552734375,33.542699326860145,18.713541439601354,31.741694106398626,158.23455274494646,153,130.54414791531033,188.2216646830241,112.87110031975641,143.87897097269695,0.3723471359122553,156,0.40367068350315094,0.2877077863449813,0.5088000128553672,0.4000594942344999,230,159,False
82,43.8,0.0002,0.11932131935443197,12.589045906066895,0.07641814501713151,230,0.06875344077256364,0.10405610584550434,0.09653941319977984,0.047919094030346186,0.0793170134620485,25.349515604584113,230,5.500275261805091,52.02805292275217,38.61576527991193,23.959547015173094,30.02591011991057,16.05635199689851,230,14.93713323324232,14.70496545757021,15.399549141299321,18.795039130824723,15.959171740734144,0.6228950527699098,230,0.6741522307127294,0.48731716142760384,0.5335493607723967,0.7296707034111023,0.6061723640809581,28.839174024713863,159,42.77944310506185,33.53124539395596,18.72279669557299,31.677828398196937,158.21619988734426,153,131.21190897623697,188.26641972859701,112.63321530377424,144.03718133620274,0.3705288437821689,157,0.40084422131379444,0.28936805028491147,0.49899231885293766,0.39640153015054785,230,159,False
83,44.0,0.0002,0.11957173333281562,12.621000512440999,0.07649844045062427,230,0.0687714713874837,0.10412955698039797,0.09670210110538817,0.04794113068575306,0.07938606503975572,25.38067662894078,230,5.5017177109986966,52.06477849019898,38.68084044215527,23.97056534287653,30.05447549655737,16.04773597188686,230,14.933610178635961,14.686659232152003,15.387363097079694,18.78751583278509,15.948787085163186,0.622458510943081,230,0.6740909113850392,0.48695428835021126,0.53278142562572,0.7293028607964516,0.6057823715393555,28.866135459276116,159,42.85067494710287,33.55394564283655,18.749795947756088,31.718138845898505,158.6015488369013,153,131.1570807562934,189.01856486002603,112.48060014512804,144.21874858714915,0.3688414031365341,157,0.4000502824783325,0.2860218156167083,0.49988644131060156,0.39531951313521413,230,159,False
84,44.0,0.0002,0.1187074651675565,12.535021123431978,0.07661619177493065,230,0.06886131552533364,0.10423428234126833,0.0968964401077717,0.047967799905953665,0.07948995947008183,25.419961252776176,230,5.5089052420266915,52.11714117063416,38.758576043108675,23.98389995297683,30.09213060218659,16.033960389654446,230,14.925063289598954,14.676998234070501,15.36709143062439,18.777353883458385,15.936626709438057,0.6219578754642735,230,0.6740017113551288,0.4857728083928426,0.5318417774235948,0.7291269195931298,0.605185804191174,28.902775662500154,159,42.85278023613824,33.586805607410184,18.798331805637904,31.745972549728776,159.0687735813116,153,132.13488939073352,190.00787014431424,111.99259334140353,144.71178429215044,0.36766042454304637,157,0.3986752993530697,0.28237643250537553,0.5027853065818947,0.3946123461467799,230,159,False
85,44.0,0.0002,0.11874819947850136,12.543027725673857,0.07664209583207317,230,0.06894321928561574,0.10391136755545934,0.09687879340762788,0.048051867567534955,0.07944631195405948,25.423015493737616,230,5.5154575428492585,51.95568377772967,38.75151736305115,24.025933783767478,30.06214811684939,16.03013041085157,230,14.919117562660919,14.702912320127044,15.36588288001334,18.767025820438175,15.93873464580987,0.6215015516332958,230,0.6739376401397544,0.48406022787094116,0.531356894589485,0.7284231122050967,0.6044444687013193,28.88965399160325,159,42.5568970574273,33.53280388040746,18.899274042674474,31.66299166016974,159.41658690708135,153,133.8949406941732,190.8262166341146,111.320811730844,145.3473230197106,0.3668031116701354,157,0.39519016444683075,0.27925540628063533,0.506069279899488,0.3935049502089847,230,159,False
86,43.8,0.0002,0.11806502111610911,12.470812747592017,0.07671726984174355,230,0.06891926364894484,0.10395721097787221,0.09708291375415122,0.048040992014908364,0.07950009509896916,25.455366089130226,230,5.513541091915587,51.978605488936104,38.83316550166049,24.02049600745418,30.08645202249159,16.026356518062443,230,14.925856944713356,14.701985206557872,15.350325023985405,18.769245302965437,15.936853119555519,0.6211389156787291,230,0.6741556688933306,0.4832402732637193,0.530585231933188,0.728084354528359,0.6040163821546491,28.929010463210773,159,42.540060679117836,33.59959084936913,18.901617458888463,31.68042299579181,159.48087410521663,153,134.6279771592882,191.07133297390408,110.97225881505895,145.55718964941707,0.366725572938052,157,0.3938778390487035,0.27843382244210935,0.5074125488421747,0.3932414034443292,230,159,False
87,44.0,0.0002,0.11728404515555926,12.256063434055873,0.07656212325977242,230,0.06885050822206785,0.1044709872868326,0.09680218748906826,0.04787960279333804,0.07950082144782669,25.398180249106623,230,5.508040657765429,52.2354936434163,38.720874995627305,23.939801396669022,30.101052673369512,16.045923991256302,230,14.939165554883457,14.672273635888903,15.37254537144528,18.8002149277387,15.946049872489086,0.6233166479546091,230,0.6748980418057509,0.4847337272432115,0.5342447193379097,0.7297046588999885,0.6058952868217151,28.857810578256284,159,42.78690168592665,33.50662418121987,18.81584095954895,31.703122275565153,158.9869728587032,153,134.704466925727,190.5473072475857,110.43349986606174,145.2284246797915,0.3692687543979189,156,0.3931468112601174,0.28178942632211557,0.5075851176682461,0.39417378508349304,230,159,False
88,43.6,0.0002,0.11775838743363108,12.382239779971895,0.0767104354808512,230,0.0689570041189731,0.10484070165289773,0.09701016061800591,0.04794520455678659,0.07968826773666583,25.450029163742844,230,5.516560329517848,52.42035082644887,38.80406424720237,23.972602278393293,30.178394420390596,16.035394231527505,230,14.92974718053287,14.648277620706232,15.361341437491301,18.791571959338466,15.932734549517217,0.6227108034102813,230,0.6746815955135185,0.4838427073425717,0.5332782040251062,0.7292563564011029,0.6052647158205748,28.920378840944302,159,42.96417151557075,33.58703243986089,18.830029334340775,31.793744429924136,159.24561883265676,153,134.83907996283637,190.83993123372395,110.65618797584817,145.44506639080282,0.3682656198708663,156,0.3936706980069478,0.28100830884931793,0.5059757912947264,0.393551599383664,230,159,False
89,43.8,0.0002,0.11809186640949476,12.461070528484527,0.07681963045312011,230,0.06902222369443363,0.10511989891529083,0.09711499345746447,0.048090154404885004,0.07983681761801849,25.49188631756798,230,5.52177789555469,52.559949457645416,38.845997382985786,24.045077202442503,30.2432004846571,16.02826410310609,230,14.927764829274652,14.631910256634361,15.36130798880673,18.76748745675641,15.922117632868039,0.6220307429199633,230,0.6744743111267896,0.48260533809661865,0.5322461698917632,0.7286572637302535,0.6044957707113563,28.978282106747418,159,43.12640253702799,33.651532700721255,18.86009211199624,31.87934244991516,159.29646892173616,153,134.50659942626953,190.62962426079645,111.20618827254684,145.44747065320428,0.36835365291708744,156,0.3937021361456977,0.2828545777464879,0.503215786693285,0.3932575001951569,230,159,False
90,44.2,0.0002,0.11756323554686138,12.415056682768322,0.07699220872929563,230,0.0691402982133375,0.10463228407833311,0.09745639114779361,0.04815456267845418,0.0798458840294796,25.548914062426142,230,5.531223857067,52.31614203916656,38.98255645911744,24.07728133922709,30.22680092364452,16.016241266606205,230,14.916578093355678,14.680085588284628,15.343084385856088,18.755138287966783,15.923721588865794,0.6211744352527286,230,0.6739999068454957,0.48226819104618496,0.5309141088039318,0.7280319066984313,0.6038035283485109,29.057459735270566,159,42.81461037529839,33.79413625027271,18.89563923222678,31.83479528593263,159.37681998458564,153,135.1706280178494,190.55784589979385,111.442808787028,145.72376090155709,0.3688407465196155,156,0.3916975094212426,0.28386684202788665,0.503249932995199,0.3929380948147761,230,159,False
91,43.8,0.0002,0.11664514655158634,12.322607258387974,0.07700864450763101,230,0.0690761214830506,0.10455982635418574,0.09756083318844755,0.04813976525994284,0.07983413657140669,25.56118410339822,230,5.526089718644048,52.27991317709287,39.02433327537902,24.06988262997142,30.22505470027184,16.01763233452953,230,14.919297680434918,14.699330176103055,15.342099687737072,18.755963560691075,15.92917277624153,0.6210036729988845,230,0.6739044357353533,0.48259397347768146,0.5307278598242617,0.7277118797813144,0.6037345372046528,29.092149536564666,159,42.871583726671005,33.84106692862004,18.906200562204635,31.87295040583189,159.0962716894212,153,134.02376471625433,190.26301227145726,111.33045521488896,145.20574406753352,0.36807307560526276,157,0.3975159890121884,0.2814158097842111,0.5057066869423059,0.3948794952462351,230,159,False
92,44.1,0.0002,0.11620873099281674,12.28195539202009,0.07709651463057683,230,0.06912491491562883,0.10467800001303355,0.0977710439090399,0.048066951400999515,0.07991022755967545,25.590201769510042,230,5.529993193250307,52.33900000651678,39.10841756361596,24.033475700499757,30.2527216159707,16.01061826265071,230,14.909991368292989,14.689526633213255,15.331178747440129,18.758861987545888,15.922389684123065,0.6202856333359428,230,0.6735983709214439,0.48052068882518345,0.5296045284956059,0.72736963310412,0.6027733053365883,29.137784687977916,159,42.80452134874132,33.937574203978194,18.884555322783335,31.875550291834283,159.10081225127178,153,135.09640333387586,190.14453167385525,111.36201469986527,145.5343165691988,0.36753465977786226,158,0.39785556660758126,0.27987851066044184,0.5082334759645164,0.39532251774417987,230,159,False
93,43.8,0.0002,0.11660039176543553,12.32641185805911,0.07721971279901008,230,0.06917382257295326,0.10522578242752287,0.0979826994081761,0.04806762062279241,0.08011248125786116,25.636809601407982,230,5.533905805836262,52.612891213761436,39.19307976327044,24.033810311396206,30.343421773566085,15.998981745665036,230,14.908088036902793,14.627730886328123,15.31055366007924,18.758034443901042,15.901101756802799,0.6198734963717668,230,0.6733999344664561,0.4793226420879364,0.5290790257301736,0.7270031539457185,0.6022011890575711,29.242246381891597,159,43.235572814941406,34.04913703431475,18.9246096100126,32.069773153089585,158.77458794288387,153,134.22250111897787,189.81562864515516,111.13153457641602,145.056554780183,0.3703800255948121,158,0.40394101705816055,0.2829440586323354,0.510192454243744,0.39902584331141333,230,159,False
94,44.1,0.0002,0.11572143250987643,12.232504794711158,0.07732120479416588,230,0.06915522854722722,0.10543273968829049,0.09819302046077048,0.048121737416035364,0.08022568152808089,25.68137062486747,230,5.532418283778177,52.71636984414525,39.27720818430819,24.060868708017683,30.396716255062326,15.988003964666076,230,14.906848552694596,14.609191177596061,15.287889958778743,18.755540855505625,15.889867636143757,0.6192248437715613,230,0.67329184312216,0.47760163413153756,0.5280366441670884,0.72650239190885,0.601358128332409,29.288696163105516,159,43.363049825032554,34.09411783421293,18.96050294807979,32.139223535775095,159.25218868878932,153,134.3953823513455,190.5651353624132,111.20674528899016,145.38908766758297,0.3681265894062758,158,0.40716510514418286,0.279293638858093,0.5093786922516301,0.39861247875130196,230,159,False
95,44.1,0.0002,0.11591324923293932,12.261698230107624,0.07743188644070988,230,0.06916325557714617,0.1055965017941263,0.09845839044515123,0.04809438423918826,0.08032813301390299,25.724825170377027,230,5.533060446171693,52.79825089706315,39.38335617806049,24.047192119594133,30.440464910222367,15.977363610192027,230,14.900558940147672,14.604726441622047,15.266759524506925,18.756000219918423,15.882011281548767,0.6189266854006311,230,0.6731324065739,0.4775845342212253,0.5274083202189588,0.7265373904790197,0.601165662873276,29.358486199528915,159,43.54898579915365,34.17400552871379,18.99467703274318,32.23922278687021,159.50586633121267,153,133.26922776963977,191.20032221476237,111.05454628555863,145.17469875665358,0.3682113401179167,158,0.4113865014579561,0.2780663285264245,0.5109775834384241,0.4001434711409349,230,159,False
96,43.7,0.0002,0.11615733619601953,12.284667948314121,0.07749209161037984,230,0.06919039355617174,0.10613665729761124,0.09854516898222426,0.04807477371234979,0.08048674838708926,25.74786265615536,230,5.535231484493739,53.06832864880562,39.418067592889706,24.037386856174894,30.51475364559099,15.974296721227766,230,14.896857455906819,14.557338660693237,15.264880508262703,18.75886697839409,15.869485900814212,0.6188391614219416,230,0.6731345309338099,0.47753397292561,0.527361532475086,0.7262618861028126,0.6010729806093297,29.42413841703403,159,43.93809678819444,34.2390702836057,19.009330902780807,32.39549932486032,159.046499239853,153,132.09188842773438,190.6714145236545,110.83074223553693,144.53134839564194,0.3708862189746527,158,0.41177697479724884,0.2817366751873495,0.5123664112927925,0.4019600204257969,230,159,False
97,43.8,0.0002,0.11526369729212352,12.198632144927979,0.07758008527528981,230,0.06918465708133201,0.10666743086444007,0.09869710260883291,0.048103114955925515,0.08066307637763262,25.786393773782514,230,5.53477256650656,53.33371543222003,39.478841043533166,24.051557477962756,30.59972163005563,15.975850373670216,230,14.907698043646453,14.519768681859059,15.266236375753426,18.75526584620889,15.862242236866956,0.6187699092471082,230,0.6734634910670805,0.47645992371771073,0.5272014559583461,0.7260016979915755,0.6007816421836782,29.50442202586048,159,44.20440377129449,34.33374425198169,19.035562651497976,32.52457022492472,158.53900121551712,153,132.13116455078125,189.98311047024197,110.53345856843171,144.21591119648497,0.372118844249495,158,0.4070828441116545,0.28348186022228994,0.5137003356025421,0.4014216799788288,230,159,False
98,44.0,0.0002,0.11517725452071144,12.179577995481946,0.07759457751298728,230,0.06912495355895708,0.10660142699877422,0.09874211909606102,0.04817337655861463,0.08066046905310173,25.7995407798368,230,5.529996284716566,53.30071349938711,39.496847638424406,24.086688279307314,30.60356142545885,15.974802882013138,230,14.916262731978533,14.518398378863573,15.266000642104562,18.74072077008831,15.860345630758744,0.6181700414937475,230,0.6737001827904876,0.47583866450521684,0.5258921692346005,0.72553544065782,0.6002416142970313,29.539699650410586,159,44.16493479410807,34.37080604472059,19.07985826901027,32.53853303594631,158.39495550417433,153,131.67116122775607,189.6077414618598,110.82761128743489,144.03550465901694,0.37326199794924947,158,0.4052908834483888,0.28575973895939205,0.5134307500307581,0.40149379081284636,230,159,False
99,44.1,0.0002,0.11501230308342547,12.176883972258794,0.07765516233023094,230,0.06909407360453002,0.10689960585700141,0.09889073788802674,0.04816396956864212,0.08076209672955006,25.82776285626966,230,5.527525888362401,53.4498029285007,39.5562951552107,24.08198478432106,30.653902189098716,15.971374558397306,230,14.919441642164745,14.49062198694346,15.25659706916831,18.742858383095914,15.852379770343108,0.6180771170750908,230,0.673881473255829,0.47538187106450397,0.5256099903837164,0.7254710069724492,0.6000860854191247,29.620815588993096,159,44.434669494628906,34.47061828856773,19.0992773941585,32.66818839245171,157.9748775756437,153,130.47220187717014,189.10284686618382,110.67870804115579,143.4179189281699,0.3757847520379833,158,0.40696772270732456,0.28934040405632305,0.5143325667928106,0.40354689785215275,230,159,False
100,44.1,0.0002,0.11459074318408966,12.124335516066779,0.07757398483707853,230,0.06903487708891781,0.10654056155019337,0.09874725373501474,0.04820416668163879,0.08063171476394118,25.80071320157984,230,5.522790167113425,53.27028077509668,39.49890149400589,24.102083340819394,30.598513944258848,15.975642610530095,230,14.922969527396678,14.519438585937117,15.266545453861987,18.734584715005298,15.860884570550269,0.6180818565513777,230,0.6740321579953314,0.47531035873625016,0.5256504781068639,0.7252429574728012,0.6000589880778117,29.600033484165024,159,44.202378590901695,34.446792054683605,19.117597562926157,32.58892273617048,157.77415261860767,153,130.87279086642795,188.4753650241428,111.08902556807907,143.4790604862166,0.3772771171164475,158,0.4092613243394428,0.29195705355615703,0.5138290465110913,0.4050158081355637,230,159,False
101,44.0,0.00019800000000000002,0.11424206623009273,12.098270504815238,0.07748585419486398,230,0.06907123928023896,0.10637578782108095,0.09847278159825092,0.04828330205886492,0.08055077768960894,25.763151000213362,230,5.525699142419117,53.187893910540474,39.389112639300365,24.14165102943246,30.561089180423103,15.976705065379376,230,14.917342914329067,14.53598193830928,15.282896114199028,18.715977606078578,15.863049643228988,0.6179690021535624,230,0.6739305522240383,0.47524359159999424,0.5256264697998128,0.7249593000326838,0.5999399784141323,29.536975146839453,159,43.91914579603407,34.3456213525001,19.153898733002798,32.472888627178996,157.97567666745653,153,132.7801979912652,188.3281751844618,111.5874255851463,144.2319329202911,0.3779157150177214,158,0.40556994246111977,0.29397718505733594,0.512869201434244,0.40413877631756656,230,159,False
102,44.1,0.000196,0.11343898794480732,12.010213599886214,0.077434192136254,230,0.06909717210161855,0.10617041918966505,0.09832233142979602,0.04832378651813737,0.08047842730980424,25.740106557212446,230,5.527773768129483,53.08520959483253,39.32893257191841,24.161893259068684,30.525952298487276,15.977909059458106,230,14.91386234107367,14.565348644228367,15.291667919298702,18.70589170083929,15.869192651360008,0.6179288049107012,230,0.6738381209507794,0.4736809531847636,0.5257875301102375,0.724892180945192,0.5995496962977431,29.514893711737866,159,43.70453813340929,34.31858681617899,19.171073147228785,32.398066032272354,157.91594885533152,153,134.05525970458984,187.97048161824543,111.80184244226527,144.60919458836685,0.3788920527963628,158,0.4046296659443114,0.295931352274893,0.5125296711921692,0.4043635631371245,230,159,False
103,44.0,0.000194,0.11440222832773413,12.111708865846907,0.0772579667036948,230,0.06913945540575914,0.10594823045863046,0.09787820921616351,0.04832759406417608,0.0803233722861823,25.664662800405335,230,5.531156432460731,52.97411522931523,39.151283686465405,24.16379703208804,30.455088095082353,15.991276858348165,230,14.910751033884218,14.595883645478759,15.325829514150971,18.7024897656214,15.883738489783838,0.6181768728339154,230,0.6738825583122146,0.4730192356639438,0.5264650266221229,0.7248238122888974,0.5995476582217947,29.41133079888686,159,43.474377950032554,34.150098962986725,19.196837374142238,32.27377142905384,157.94773186577692,153,134.8851318359375,187.8161882188585,112.01073794894748,144.90401933458116,0.37888824673298793,158,0.40336616999573177,0.29675053346461505,0.5113615686007377,0.4038260906870281,230,159,False
